Employee ID,Name,Gender,Age,Department,Job Title,Salary,Education,Marital Status,Date of Joining,Last Working Day,Employment Status,Reason for Leaving,Performance Score,Years at Company,Number of Projects,Promotion in Last 5 Years
1246,Patrick Jensen,Male,26,R&D,Coordinator,82015,PhD,Married,1/22/2016,,Active,,Below Average,0,8,Yes
2197,Jeremy Larsen,Other,49,HR,Assistant,86357,Bachelors,Divorced,6/18/2017,,Active,,Excellent,6,14,No
6339,Jamie Trujillo,Male,38,Finance,Lead,101795,High School,Married,9/21/2022,,Active,,Below Average,7,7,Yes
1631,Juan Lambert,Other,42,Marketing,Executive,39419,PhD,Divorced,4/10/2020,,Active,,Good,9,2,No
8960,Jacqueline Holden,Female,46,Sales,Analyst,80325,PhD,Divorced,4/26/2021,7/16/2024,Resigned,Career Change,Good,6,10,Yes
3101,Andrew Garcia,Female,22,IT,Assistant,38476,Bachelors,Married,12/14/2023,1/27/2025,Resigned,Personal Reasons,Good,1,14,Yes
5805,Tyler Brewer,Female,44,Admin,Assistant,83208,Masters,Married,10/11/2016,,Active,,Average,3,12,Yes
9528,Roger Walker,Female,56,Marketing,Executive,73901,Bachelors,Divorced,9/4/2017,4/22/2022,Resigned,Termination,Below Average,1,8,Yes
7045,April Murphy,Male,41,Admin,Executive,54483,High School,Single,10/5/2022,,Active,,Below Average,8,13,No
1071,Charles Washington,Female,27,Sales,Assistant,31459,Masters,Divorced,7/12/2016,,Active,,Below Average,0,6,Yes
6303,Mary Hart,Female,38,HR,Executive,55028,Masters,Divorced,2/16/2021,,Active,,Poor,9,7,Yes
1531,Margaret Adams,Female,35,Operations,Assistant,33270,High School,Married,12/6/2020,,Active,,Average,10,6,Yes
9557,Daniel Williams MD,Female,43,HR,Lead,56313,PhD,Divorced,6/6/2021,9/5/2023,Terminated,Lack of Growth,Excellent,2,8,Yes
8812,Shawn White,Other,21,HR,Lead,94554,PhD,Divorced,8/3/2022,8/18/2023,Active,,Average,6,13,Yes
2114,,Other,47,Operations,Executive,49813,Bachelors,Single,2/23/2024,,Active,,Average,7,1,Yes
5056,Joseph Lewis,Male,57,Admin,Manager,110664,Masters,Single,5/4/2022,,Active,,Poor,9,15,No
2880,,Other,27,IT,Assistant,97544,High School,Married,10/5/2023,,Active,,Poor,3,1,Yes
4207,,Other,20,Operations,Coordinator,96567,High School,Divorced,10/14/2023,3/17/2024,Active,,Good,3,5,Yes
1201,Robert Carlson,Other,23,Operations,Assistant,59013,Masters,Divorced,10/31/2021,,Active,,Below Average,9,10,Yes
9564,William Padilla,Male,46,R&D,Lead,69775,PhD,Single,5/11/2015,,Active,,Excellent,2,15,No
6492,Ashley Hall,Male,52,HR,Executive,119839,Masters,Divorced,11/14/2017,,Active,,Good,6,13,Yes
6602,Jordan Graham,Other,36,Operations,Lead,39810,Bachelors,Married,12/15/2022,12/22/2022,Resigned,Lack of Growth,Excellent,3,4,Yes
5877,Richard Thompson,Other,42,ADMIN,Coordinator,45726,PhD,Married,8/20/2020,,Active,,Poor,10,2,Yes
5237,David Jackson,Other,56,R&D,Analyst,115097,High School,Married,8/4/2018,6/8/2022,Active,,Poor,6,3,No
9694,Kyle Vargas,Male,50,IT,Analyst,102428,PhD,Married,4/26/2020,8/14/2021,Active,,Below Average,1,15,Yes
1667,Brian Guzman,Female,51,Marketing,Analyst,101314,PhD,Single,11/25/2020,,Active,,Excellent,5,14,Yes
6065,,Female,37,Marketing,Executive,118516,PhD,Divorced,11/14/2015,,Active,,Poor,8,15,Yes
7245,Leslie Hardy,Other,32,IT,Analyst,117071,PhD,Single,9/11/2021,,Active,,Below Average,2,3,Yes
8898,Tammy Nguyen,Male,36,HR,Lead,56982,Masters,Married,3/26/2021,,Active,,Below Average,8,14,Yes
9260,Kenneth Jefferson,Male,52,Sales,Manager,89552,PhD,Single,8/21/2016,,Active,,Excellent,6,3,No
5060,Todd Ware,Other,38,marketing,Assistant,59256,Masters,Divorced,4/23/2020,1/18/2021,Active,,Average,3,10,Yes
8259,Elizabeth Harris,Other,47,R&D,Assistant,105119,High School,Married,2/12/2021,,Active,,Below Average,4,8,No
8630,Randy Greene,Male,23,Marketing,Manager,102260,Bachelors,Divorced,9/26/2015,3/10/2023,Resigned,Personal Reasons,Poor,2,7,Yes
4438,Michael Jenkins,Other,42,Finance,Executive,67028,Bachelors,Single,1/13/2020,,Active,,Poor,3,10,Yes
6167,Julia Rivera,Female,31,Admin,Assistant,63063,Masters,Married,1/11/2018,,Active,,Excellent,2,2,No
9572,Thomas Doyle,Female,22,Finance,Coordinator,79605,Bachelors,Divorced,6/18/2022,10/27/2022,Terminated,Termination,Poor,7,9,No
7901,Chad Olson,Female,49,Operations,Coordinator,112031,Bachelors,Married,8/3/2017,,Active,,Poor,4,8,No
4755,Regina Mack,Male,57,IT,Lead,74608,Bachelors,Single,1/5/2024,,Active,,Excellent,2,15,No
8950,Craig Duran,Other,50,Marketing,Assistant,88340,PhD,Divorced,10/4/2017,,Active,,Excellent,8,13,No
7410,Tracy Ford,Other,40,Marketing,Coordinator,72995,Bachelors,Divorced,12/25/2022,,Active,,Excellent,8,6,No
2403,Charles Williams,Male,59,Marketing,Assistant,58018,PhD,Married,8/16/2016,,Active,,Good,6,11,Yes
7692,Kyle Hall,Female,56,Admin,Coordinator,,High School,Divorced,11/19/2017,,Active,,Good,2,1,Yes
6004,Michael Armstrong,Other,36,IT,Lead,83451,PhD,Divorced,9/12/2019,11/1/2024,Active,,Average,1,6,No
6273,Christopher Kim,Male,56,R&D,Assistant,42865,High School,Divorced,12/13/2019,,Active,,Excellent,4,11,No
4240,Jessica Levy,Male,50,Marketing,Coordinator,107216,PhD,Married,11/5/2020,,Active,,Good,9,5,Yes
7126,Amanda Brady,Other,49,IT,Coordinator,73501,High School,Single,7/8/2017,,Active,,Average,3,13,Yes
2050,Shane Duarte,Other,50,Admin,Assistant,57875,Masters,Divorced,10/8/2022,,Active,,Good,6,13,No
8938,,Male,39,Admin,Lead,42078,Masters,Single,1/3/2023,,Active,,Below Average,1,11,Yes
9816,Tammy Mcknight,Other,56,Sales,Assistant,64629,PhD,Married,11/17/2020,,Active,,Below Average,9,13,No
5330,Robert Weber,Other,25,Admin,Manager,52318,Masters,Single,4/27/2020,,Active,,Below Average,8,11,Yes
8307,Emma Chambers,Male,44,Operations,Coordinator,48927,Masters,Married,3/28/2020,,Active,,Below Average,7,4,No
4862,Jason Shepherd,Male,51,IT,Lead,59359,Masters,Married,12/28/2020,,Active,,Average,6,12,Yes
4098,Laura Brady,Other,33,R&D,Coordinator,61003,High School,Divorced,3/6/2023,,Active,,Below Average,5,7,No
5630,Anita Campbell,Male,60,Operations,Assistant,82546,Bachelors,Single,4/1/2021,1/2/2022,Terminated,Lack of Growth,Below Average,2,12,Yes
4739,Monique Knight,Male,48,Admin,Coordinator,114931,High School,Married,9/10/2020,,Active,,Poor,1,2,Yes
8574,Brittany Lyons,Other,50,Finance,Lead,84475,Masters,Single,6/20/2019,,Active,,Good,9,6,No
4567,Patrick Bailey,Other,57,Sales,Assistant,41687,Bachelors,Divorced,10/9/2016,,Active,,Poor,6,10,Yes
1767,Ronald Hamilton,Female,20,Sales,Coordinator,46684,Bachelors,Single,3/23/2017,,Active,,Excellent,3,3,No
6333,Samantha Valentine,Male,24,Finance,Assistant,101437,Masters,Single,5/22/2019,,Active,,Below Average,1,12,Yes
4408,Evan Owens,Other,43,HR,Coordinator,107389,Masters,Married,7/7/2022,,Active,,Below Average,6,11,No
7860,Mercedes Moore,Female,28,Operations,Lead,94257,High School,Married,7/19/2021,11/1/2024,Resigned,Lack of Growth,Good,8,13,Yes
3102,Ronald Montgomery DVM,Other,48,Admin,Manager,79094,Bachelors,Married,11/23/2020,,Active,,Poor,10,7,No
4265,Lisa Montgomery,Other,51,Marketing,Assistant,66304,Masters,Married,6/13/2015,1/28/2025,Resigned,Lack of Growth,Poor,3,2,Yes
3466,Charlotte Reed,Other,23,Sales,Lead,92938,unknown,Married,12/1/2017,,Active,,Average,0,12,No
7517,Denise Miller,Male,55,R&D,Assistant,107927,PhD,Married,1/9/2020,8/22/2024,Terminated,Career Change,Poor,3,8,No
7487,Destiny Williamson,Female,35,Finance,Executive,69367,PhD,Married,8/30/2017,2/4/2024,Resigned,Personal Reasons,Good,3,8,Yes
6160,Danielle Johnson MD,Male,52,HR,Lead,39734,Masters,Single,2/16/2023,2/5/2025,Terminated,Better Opportunity,Good,8,15,No
4437,Lonnie Tate,Male,58,Marketing,Manager,71876,High School,Married,11/25/2017,,Active,,Below Average,0,10,No
6992,Hannah Snyder,Female,42,Admin,Assistant,60964,PhD,Married,7/22/2021,11/20/2024,Resigned,Termination,Average,9,2,Yes
4498,Dennis Krause,Female,43,Finance,Lead,87831,Masters,Divorced,8/14/2016,,Active,,Average,8,12,No
7921,Michael Garcia,Other,59,Marketing,Analyst,64595,PhD,Single,12/20/2022,,Active,,Good,9,6,Yes
9134,Ruben Lopez,Female,60,IT,Manager,48560,Bachelors,Divorced,5/3/2016,2/16/2023,Terminated,Personal Reasons,Average,6,15,Yes
3098,,Other,53,Admin,Analyst,78930,PhD,Divorced,12/18/2016,,Active,,Poor,3,3,Yes
4854,Anthony Ortiz,Female,57,Sales,Analyst,67572,Masters,Divorced,9/10/2020,3/5/2023,Active,,Below Average,5,9,No
5824,Lori Rodriguez,Female,39,IT,Analyst,83575,Bachelors,Divorced,5/21/2022,,Active,,Below Average,1,3,Yes
8850,Paul Cox,Female,41,Finance,Executive,78740,Bachelors,Divorced,1/8/2024,,Active,,Below Average,5,15,Yes
7847,Cody Howard,Other,27,R&D,Manager,98858,PhD,Divorced,7/1/2023,,Active,,Average,10,8,Yes
1342,Craig Green,Female,35,Sales,Lead,91454,PhD,Single,12/11/2019,,Active,,Poor,3,14,No
4420,Christopher Sexton,Female,52,Operations,Analyst,31459,High School,Divorced,2/4/2021,,Active,,Average,5,11,Yes
5765,Sarah Dunlap,Other,21,HR,Manager,87860,unknown,Divorced,10/28/2019,7/31/2024,Active,,Below Average,5,3,No
7904,Daniel Hamilton,Other,39,HR,Coordinator,76036,PhD,Married,12/10/2019,5/23/2023,Terminated,Personal Reasons,Average,3,10,No
6064,Christopher Peterson,Other,55,Admin,Coordinator,34495,Masters,Single,12/8/2022,,Active,,Average,3,12,Yes
6346,Jason Adams,Male,47,Finance,Lead,78622,High School,Married,10/26/2022,,Active,,Excellent,5,2,Yes
5121,Chelsea West,Male,54,HR,Analyst,80872,Bachelors,Divorced,9/19/2019,,Active,,Excellent,2,8,No
2160,Colton Wise,Male,38,IT,Analyst,41071,Bachelors,Married,1/25/2020,3/29/2023,Active,,Excellent,6,12,Yes
6522,Samantha Jimenez,Male,46,Marketing,Coordinator,95779,Bachelors,Married,6/14/2019,,Active,,Poor,1,7,No
3249,Robert Lindsey,Male,45,Admin,Assistant,78679,Masters,Divorced,10/21/2017,,Active,,Good,5,5,Yes
6972,Kevin Garcia,Female,50,IT,Analyst,31564,Masters,Single,12/10/2017,1/14/2018,Resigned,Termination,Poor,10,10,Yes
4885,Olivia Alvarez,Male,41,Admin,Lead,68267,Masters,Married,10/21/2022,,Active,,Excellent,8,1,Yes
8945,Gregory Hayes DVM,Male,49,Marketing,Lead,62072,High School,Married,10/15/2017,,Active,,Poor,10,2,No
1452,Stephanie Tucker,Other,44,r&d,Manager,60272,Masters,Single,3/15/2021,,Active,,Below Average,10,11,No
8768,Bobby Branch,Other,55,IT,Executive,112076,PhD,Single,10/24/2015,,Active,,Poor,9,11,Yes
1385,Justin Stokes,Male,41,R&D,Coordinator,75650,High School,Divorced,6/21/2022,4/18/2024,Resigned,Personal Reasons,Good,8,4,No
6219,John Jones,Other,26,Admin,Manager,98678,Bachelors,Single,3/1/2017,,Active,,Average,10,11,Yes
8857,Jamie Moses,Other,46,R&D,Coordinator,62477,High School,Single,1/28/2021,,Active,,Average,5,4,Yes
9837,Jennifer Sanchez,Other,46,Admin,Coordinator,51720,Masters,Single,4/30/2019,,Active,,Poor,6,2,No
2541,Michelle Gray,Female,20,HR,Assistant,83252,High School,Single,3/2/2021,,Active,,Good,10,9,No
7575,Ashley Singleton,Male,26,R&D,Analyst,72665,Masters,Married,9/4/2023,,Active,,Good,5,8,Yes
5381,Tommy Webster,Female,45,Admin,Assistant,52572,Bachelors,Divorced,12/18/2018,,Active,,Below Average,10,10,No
3058,Joseph Ross,Other,52,Admin,Manager,91111,Bachelors,Divorced,5/29/2021,3/21/2025,Terminated,Personal Reasons,Excellent,6,1,No
2158,Jose Zimmerman,Female,48,HR,Assistant,73642,High School,Married,7/16/2016,4/21/2020,Active,,Average,2,7,No
5864,Gabriel Smith,Male,58,R&D,Coordinator,108127,Masters,Divorced,7/23/2022,,Active,,Average,1,11,Yes
2267,John Jackson,Female,58,Admin,Assistant,47699,High School,Divorced,7/30/2022,4/4/2025,Resigned,Lack of Growth,Below Average,3,10,No
8069,Susan Richardson,Female,46,sales,Coordinator,93680,Masters,Divorced,10/22/2015,,Active,,Average,6,5,No
2943,Melissa Jimenez,Male,40,Operations,Analyst,80513,High School,Divorced,12/24/2016,9/3/2024,Terminated,Termination,Good,1,4,No
8538,Mark Hamilton,Male,56,Operations,Analyst,47370,Masters,Single,3/30/2021,,Active,,Average,0,6,No
4724,Curtis Buchanan,Other,53,IT,Coordinator,31735,PhD,Single,5/19/2023,,Active,,Good,6,4,Yes
7496,Brandon Jackson,Female,53,HR,Coordinator,62536,Bachelors,Married,7/4/2018,,Active,,Below Average,3,4,Yes
9508,Anthony Willis,Female,38,R&D,Lead,74006,High School,Divorced,11/18/2019,,Active,,Average,6,9,No
7689,Brenda Swanson,Other,38,Marketing,Lead,110029,Bachelors,Single,5/28/2022,7/31/2022,Terminated,Better Opportunity,Below Average,2,14,No
5446,Peter Porter,Male,41,Finance,Assistant,115083,PhD,Married,1/28/2023,,Active,,Good,2,1,Yes
2528,Monica Roman,Male,50,Admin,Lead,31941,Masters,Single,1/9/2020,,Active,,Good,8,11,Yes
5414,Rhonda Potter,Other,26,Sales,Manager,82168,PhD,Married,6/11/2022,,Active,,Excellent,2,4,No
2702,Gary Myers,Other,53,Operations,Executive,39432,High School,Married,8/6/2018,3/29/2019,Resigned,Lack of Growth,Poor,7,9,Yes
5993,Sherry Banks,Other,25,Sales,Coordinator,79490,PhD,Single,1/21/2017,,Active,,Good,3,12,No
3526,John Sheppard,Other,31,IT,Analyst,94809,Bachelors,Single,9/28/2017,,Active,,Average,1,11,Yes
1290,Andrea Carter,Male,41,Sales,Assistant,46432,High School,Single,1/21/2019,,Active,,Excellent,1,6,No
1288,,Female,28,HR,Manager,103968,PhD,Divorced,8/21/2020,,Active,,Below Average,8,7,No
6114,Mark Payne,Male,45,IT,Manager,68130,unknown,Married,10/23/2016,,Active,,Below Average,3,1,No
5337,Victor Green,Other,20,IT,Manager,36822,Masters,Divorced,1/12/2024,,Active,,Good,6,13,Yes
7913,Renee Stewart,Female,38,Operations,Coordinator,88836,Bachelors,Single,11/30/2021,7/1/2022,Terminated,Lack of Growth,Poor,1,15,No
1171,Anthony Jackson,Male,56,Admin,Coordinator,118998,Bachelors,Married,12/26/2015,8/30/2019,Active,,Average,9,11,Yes
2389,Laura Garcia,Female,38,Finance,Coordinator,41182,PhD,Married,6/11/2023,,Active,,Average,7,9,Yes
4976,Gwendolyn Thomas,Other,37,R&D,Executive,82400,unknown,Divorced,8/4/2020,,Active,,Good,7,14,No
5983,Ricardo Martinez,Female,54,Finance,Lead,94597,Masters,Single,5/17/2019,11/18/2022,Resigned,Personal Reasons,Below Average,0,10,Yes
9354,Eric Smith,Male,34,Operations,Lead,95578,High School,Married,8/24/2018,9/9/2019,Active,,Excellent,5,11,No
3813,William Castillo,Female,21,HR,Lead,118759,Bachelors,Single,10/16/2017,,Active,,Excellent,6,3,Yes
2073,,Female,37,IT,Assistant,82246,Bachelors,Single,9/8/2023,2/15/2025,Active,,Average,0,15,Yes
7002,Christopher Moon,Male,58,marketing,Analyst,,Masters,Single,1/24/2017,,Active,,Excellent,9,11,No
4285,Christopher Erickson,Female,46,Admin,Executive,113582,Masters,Single,1/18/2021,,Active,,Good,5,10,No
9673,,Male,35,Sales,Executive,54342,PhD,Married,8/12/2019,,Active,,Excellent,6,7,No
8176,Elizabeth Hamilton,Male,43,Admin,Assistant,88169,Masters,Single,10/3/2022,,Active,,Poor,0,6,No
2039,Rebecca Garcia,Other,59,Admin,Coordinator,118826,Masters,Single,1/28/2023,,Active,,Excellent,5,9,No
1953,Judith Newton,Other,58,HR,Assistant,102592,Bachelors,Single,9/12/2018,,Active,,Excellent,5,14,Yes
8762,Amy Hatfield,Female,52,Marketing,Analyst,70023,PhD,Married,6/2/2021,5/16/2023,Resigned,Lack of Growth,Below Average,1,15,No
2353,,Male,46,R&D,Lead,72097,Masters,Married,10/14/2019,,Active,,Poor,5,8,Yes
9499,Roberto Jackson,Male,51,R&D,Manager,90490,High School,Married,10/4/2023,6/22/2024,Resigned,Career Change,Excellent,1,11,Yes
8910,Darren Smith,Other,60,HR,Assistant,,High School,Single,4/24/2018,,Active,,Below Average,9,7,No
7955,Scott Swanson,Male,40,Marketing,Executive,82272,High School,Divorced,7/3/2020,,Active,,Below Average,8,14,Yes
5125,Jennifer Diaz,Female,31,Marketing,Coordinator,39137,High School,Married,1/11/2020,,Active,,Below Average,5,15,No
4543,Danny Wood,Other,29,IT,Executive,38185,PhD,Married,5/14/2015,1/20/2018,Active,,Excellent,6,15,No
6874,Chase Estes,Female,26,Operations,Lead,49504,Bachelors,Married,5/14/2022,,Active,,Below Average,6,6,Yes
7606,Randy Thomas,Male,34,HR,Assistant,65433,Masters,Single,10/13/2015,,Active,,Average,10,14,No
6593,Stacy Mendez,Other,26,Finance,Coordinator,118381,Masters,Divorced,2/7/2016,,Active,,Good,10,2,Yes
3944,Scott Martin,Female,54,R&D,Lead,119718,Masters,Married,7/15/2018,,Active,,Excellent,1,9,Yes
9832,Philip Johnson,Female,60,Marketing,Assistant,70165,PhD,Single,7/7/2023,9/11/2024,Resigned,Lack of Growth,Average,10,14,No
5266,Carl Duncan,Female,52,Operations,Executive,77554,unknown,Single,5/4/2019,,Active,,Below Average,5,1,No
1846,Robert Smith,Other,27,Operations,Lead,82144,PhD,Married,10/3/2017,,Active,,Poor,5,3,Yes
2982,David Webb,Female,50,IT,Lead,38836,Masters,Married,5/10/2019,,Active,,Below Average,6,9,Yes
2585,Jake Williams,Male,38,HR,Assistant,113289,High School,Single,2/16/2019,,Active,,Average,0,13,No
1231,Kevin Morrison,Male,52,Sales,Assistant,95837,Bachelors,Single,2/1/2019,,Active,,Good,10,14,Yes
9410,Megan Wilson,Male,30,Finance,Executive,40657,Bachelors,Married,2/10/2018,,Active,,Below Average,2,6,Yes
9712,John Carroll,Female,27,R&D,Executive,90357,High School,Married,8/12/2020,6/4/2022,Terminated,Lack of Growth,Below Average,10,12,No
7960,Erica Shields,Female,36,IT,Manager,118635,Masters,Divorced,11/2/2023,12/19/2023,Resigned,Better Opportunity,Good,0,8,Yes
5089,Terry Zamora,Male,59,Marketing,Executive,74876,High School,Divorced,9/3/2018,,Active,,Poor,2,11,No
6006,Grace Ramirez,Other,43,Operations,Coordinator,119636,PhD,Married,8/10/2019,,Active,,Poor,3,7,No
7420,Matthew Miller,Female,29,Finance,Lead,112160,High School,Married,8/1/2021,,Active,,Excellent,2,10,Yes
1795,Traci Green,Male,35,Finance,Manager,44012,High School,Married,4/16/2020,,Active,,Average,10,1,Yes
4457,Mr. Samuel Ortega,Female,26,IT,Executive,48275,Bachelors,Single,5/15/2016,1/12/2017,Active,,Excellent,8,8,Yes
1022,Deborah Buchanan,Male,56,Marketing,Executive,106646,High School,Single,7/8/2019,,Active,,Poor,5,9,No
4139,Kelsey Cole,Male,47,IT,Executive,79254,High School,Divorced,11/12/2017,5/29/2024,Resigned,Lack of Growth,Below Average,1,6,Yes
1778,Jeremy Graves,Female,58,Finance,Lead,30408,Bachelors,Married,12/2/2018,,Active,,Below Average,3,9,Yes
1519,Stacey Mcdaniel,Other,37,R&D,Executive,70134,Masters,Married,6/7/2022,,Active,,Below Average,7,15,Yes
7820,Jeffrey Barrett,Other,28,Finance,Analyst,102321,High School,Divorced,11/11/2020,10/27/2021,Resigned,Career Change,Poor,2,10,Yes
1870,Christopher Horne,Other,37,Admin,Assistant,107536,Bachelors,Married,10/29/2022,,Active,,Average,3,8,Yes
3826,Catherine Arnold,Male,33,Sales,Assistant,32115,PhD,Married,5/30/2015,,Active,,Below Average,0,11,No
1170,Matthew Tapia,Male,47,HR,Manager,107369,Masters,Married,7/14/2022,,Active,,Excellent,9,4,No
4978,Lori Hutchinson,Male,51,admin,Lead,40115,PhD,Single,10/6/2015,,Active,,Good,7,10,Yes
4286,Mr. James Bowman,Male,38,Operations,Lead,46985,High School,Married,4/5/2024,4/6/2025,Active,,Below Average,2,14,No
1147,Shari Carter,Female,50,Finance,Executive,77210,Masters,Single,8/28/2020,,Active,,Average,2,10,Yes
8590,Christina Martinez,Female,59,HR,Executive,33175,PhD,Single,10/9/2021,,Active,,Excellent,9,6,No
7672,Susan Lynch,Female,40,Sales,Lead,42938,PhD,Divorced,9/20/2017,,Active,,Average,4,6,No
7005,Jeffrey Lindsey,Other,54,HR,Coordinator,88623,Masters,Married,9/2/2020,,Active,,Excellent,5,5,Yes
3618,Kenneth Berry,Female,40,R&D,Assistant,66779,High School,Divorced,4/16/2021,,Active,,Excellent,1,12,No
8167,Mark Chang,Male,22,Sales,Manager,59370,Masters,Divorced,10/22/2019,4/17/2022,Active,,Average,10,9,Yes
3914,Kayla Lawson,Female,47,operations,Analyst,98045,Masters,Single,1/6/2020,,Active,,Excellent,0,15,No
3007,Frank Hunter,Female,44,Finance,Analyst,100187,PhD,Married,5/25/2017,7/16/2019,Terminated,Career Change,Average,8,10,Yes
6989,Alex Garcia,Male,25,Finance,Lead,35180,PhD,Divorced,12/12/2018,,Active,,Excellent,1,9,Yes
2868,Lisa Chambers,Male,43,Sales,Lead,118478,High School,Married,12/27/2019,,Active,,Poor,0,5,Yes
7584,Tara Horton,Male,51,Marketing,Manager,112831,PhD,Divorced,8/11/2019,9/14/2020,Terminated,Termination,Below Average,3,14,Yes
7364,Regina Curtis,Male,35,HR,Lead,90105,PhD,Married,4/20/2018,10/20/2019,Terminated,Better Opportunity,Below Average,1,7,No
8172,Nicholas Garcia,Other,52,IT,Analyst,119546,Masters,Single,11/7/2020,,Active,,Poor,3,3,Yes
6149,Christina Johnson,Other,28,Marketing,Coordinator,119502,Masters,Married,1/7/2020,,Active,,Poor,2,13,No
2994,Christina Williams,Female,39,Marketing,Manager,30650,Masters,Married,10/11/2018,,Active,,Poor,4,15,No
2079,Heather Fowler,Female,55,Admin,Lead,32396,PhD,Single,9/27/2017,,Active,,Below Average,6,13,No
6500,Brian Avila,Female,35,Marketing,Executive,75955,High School,Divorced,11/5/2016,5/18/2019,Resigned,Personal Reasons,Excellent,6,3,No
3065,Paul Houston,Female,23,HR,Lead,45793,Bachelors,Married,3/4/2017,8/19/2018,Terminated,Lack of Growth,Average,9,11,Yes
4827,Kelsey Wright,Male,53,Operations,Assistant,88654,Masters,Divorced,9/20/2017,9/29/2022,Resigned,Better Opportunity,Below Average,3,13,No
8903,Michael Richards,Female,50,HR,Analyst,34462,Masters,Married,11/29/2019,,Active,,Below Average,0,3,No
7467,Greg Williams,Female,36,Marketing,Manager,113872,Masters,Married,2/9/2022,,Active,,Good,5,7,Yes
